Gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Ddx18	399.797925369131	0.0735936299277646	0.191826258451728	0.383647319828657	0.701239862701018	1
Ubl3	3352.13471070629	0.128473243028836	0.150981851767434	0.850918448309476	0.394814656087211	1
Gramd3	326.994928003082	0.306237195311545	0.199797904453911	1.5327347709104	0.125341218238994	1
Eef1e1	563.933755088463	0.0591815536940686	0.195650152602219	0.302486621691485	0.762281130439349	1
Akt1	2549.29449282314	0.0368272656289531	0.151750191942885	0.242683486310277	0.808250601099263	1
Cldn15	2.59570974362831	0.145942518746829	1.55263386833319	0.0939967378809687	0.925111748058419	1
Il16	865.996295371427	0.25274448019683	0.209391132735818	1.20704481080252	0.227414887171031	1
Tcirg1	284.951779454096	0.146970570044083	0.222752379402587	0.65979349104262	0.509386360872434	1
Naglu	228.254171872124	0.0214486746450361	0.247034928923619	0.0868244613767466	0.930811043676962	1
Coasy	510.039560580066	-0.00316428559706514	0.187878860034776	-0.0168421588063683	0.986562536795503	1
Smo	255.496771368907	0.0709486360173331	0.21276694259003	0.333457045317611	0.738789308633117	1
Tspan33	426.616969543544	-0.173800234959867	0.162996215742443	-1.06628386535363	0.286295340869146	1
Crnkl1	341.5410706708	0.130766553646474	0.19973007905877	0.654716376535335	0.512650379366369	1
Rin2	549.029568774917	-0.0701829904197936	0.175203034738392	-0.400580906173165	0.688728705713168	1
Folh1	166.704896032802	-0.036447447824637	0.258013206461551	-0.141261946721585	0.887663010226512	1
Chordc1	1319.00684297421	0.127959818717198	0.196822739386718	0.650127211499592	0.515610053412738	1
Rtcb	2733.86747031469	-0.117801802203147	0.137506952556276	-0.856697061589927	0.391612327700392	1
Pwp1	401.000950371905	0.043097100297627	0.19186383102592	0.224623369955564	0.822272282840835	1
Fbxo7	942.637174306597	-0.0634329739246807	0.147756239020178	-0.429308260316631	0.667698906256201	1
Capns1	3049.18770196922	-0.00558303253064908	0.144789957489332	-0.0385595287646966	0.969241569645666	1
Lrp3	949.296773039063	0.0486490332841358	0.163191469579183	0.298110148830607	0.765619095901227	1
Evx2	16.3354880213842	0.136725274401164	0.765425446520691	0.178626507679697	0.858230979115766	1
Hoxd13	1.72942201228615	-1.06155477903183	2.23203178870935	-0.475600206234367	0.634359228437279	1
Folr1	227.057045167874	-0.357516209335613	0.215954132659274	-1.65551918332441	0.097819228425912	1
Clpb	825.281477145144	-0.0711958179747365	0.167813981068153	-0.424254388827248	0.671380299239392	1
Septin7	5497.7286446298	-0.0232039470500739	0.137711114886892	-0.168497271038233	0.86619209037515	1
Zdhhc4	423.402551458686	-0.0347634147941099	0.18488632022777	-0.188025889375067	0.850856356336173	1
Rac1	4933.2476279725	-0.101371514342196	0.123880950530661	-0.818297840854121	0.413187138702845	1
Nup214	536.599685826744	-0.0482722927349204	0.164829757846513	-0.292861515818465	0.769628005665999	1
Aif1l	154.934391038331	-0.264438840416372	0.249031624936376	-1.06186850960769	0.288295382700212	1
Cpa3	1.12838665644982	-0.430897665958709	2.56705825254226	-0.167856598319097	0.866696095097625	1
Ltbp1	88.8106990105035	0.336992300300484	0.327914688581404	1.02768284567657	0.304099039693304	1
Ugp2	1634.81318578489	0.00853898643778928	0.165596826351112	0.0515649159826543	0.958875375120938	1
Kcnh6	31.8385900913587	-0.0321548603095039	0.465978964432985	-0.0690049610901014	0.944985670536085	1
Trmt1	995.52987346089	-0.0781160164950201	0.159275216657074	-0.490446775930038	0.623817783746775	1
Nacc1	1730.01900583093	0.0512234104116285	0.151802082403821	0.337435492323254	0.735788632905054	1
Nfix	3348.22416032753	0.0724374773599865	0.131247660905745	0.551914425446465	0.581006984543809	1
Slc1a5	61.0882907573642	0.190557625420129	0.367479882290433	0.518552537440741	0.604072814240064	1
Uba1	6590.48804221664	-0.0364939999072422	0.132932890074752	-0.274529500462381	0.783677736044056	1
Vwf	199.088045040794	-0.319033086030354	0.269770888796788	-1.18260753579929	0.236964724541886	1
Siae	296.401587744636	-0.163964555811196	0.207539612149829	-0.790039810293302	0.42950451918066	1
Vsig2	61.9586299084916	-0.59626880320803	0.995076684102815	-0.599218947377549	0.549026889335009	1
Esam	131.22012600719	-0.0970537493483125	0.310093138208382	-0.312982576489947	0.754293899565259	1
Spa17	94.5515211957825	0.416981250980319	0.308154394918796	1.35315691697404	0.176005505632713	1
Fam50a	319.374287519778	0.265895541711791	0.210058880169842	1.26581433499409	0.205579561657659	1
Emd	670.022594434154	-0.15174568390361	0.157405797585136	-0.96404126297531	0.335025238853717	1
Taco1	165.146030569909	-0.27226168617341	0.250954375193124	-1.08490511856543	0.277963680729895	1
Grik3	1080.23034196982	-0.027788609889111	0.222416184288149	-0.124939693476217	0.900571293709462	1
Gria3	1599.49385979882	-0.0511256901141505	0.232893567192959	-0.21952383971083	0.82624201132663	1
Npas1	117.222920793684	0.196781942410666	0.330509459204652	0.595389744318386	0.551582979256848	1
Sipa1l2	866.337447338844	0.191999702308998	0.166087053304049	1.15601847639208	0.247673599612478	1
Ap4e1	81.1646075580082	-0.0636273302678503	0.369957304812507	-0.171985603311972	0.863448847243822	1
Blvra	444.02839328668	0.0478266285435684	0.222725793352544	0.214733227901743	0.829975314704001	1
Pdzd4	1960.66793796414	-0.188272809843083	0.174736530914976	-1.07746679447753	0.281271777622267	1
Srpk3	108.253077064548	0.111855928094025	0.287489002508013	0.389078980824342	0.697217721736229	1
Idh3g	2974.86946062066	0.0948817391330012	0.146077800743266	0.649528803488474	0.515996635114014	1
Pnck	1429.08250852257	-0.138900831591056	0.164583099880821	-0.843955616898924	0.398694207452206	1
Ssr4	1260.40531977977	-0.0932231534612741	0.150124929052545	-0.620970508026986	0.534619027880406	1
Bcap31	1473.15931719306	-0.0201846225686017	0.160901715818416	-0.125446906926591	0.900169755025539	1
Fam98a	846.718730968637	-0.026301587832766	0.159907751043428	-0.164479755741314	0.869353482280921	1
Ltbp2	363.603652129342	0.225597741347055	0.247668100185643	0.910887357628839	0.36235472754482	1
Kmt2a	1601.43866467915	0.150484893255025	0.183106547514151	0.821843321814558	0.41116607406638	1
Ift46	791.031174126164	-0.0167891557631199	0.148275543820048	-0.113229433058062	0.909848661509711	1
Tmem25	1133.73948557067	0.200576382277278	0.15499894919793	1.2940499488235	0.195648168304066	1
Cd3g	2.6469702933519	0.766615092194478	1.43306329944631	0.534948520760159	0.592685455251855	1
Trappc6a	221.130581116862	-0.214784650346667	0.223331602838117	-0.961729766934753	0.336185365671936	1
Supt6	2330.68923037247	-0.00322962805263089	0.1681467208293	-0.0192072021190919	0.984675812203326	1
Spag5	315.523612021792	-0.0594997182619561	0.230480733835064	-0.258154845621653	0.796287404962651	1
Foxn1	0.244682422297376	-0.541281441204247	4.55015296127425	-0.118958954965035	0.905307873999283	NA
Unc119	558.764021258232	0.0252725724275774	0.186625134034136	0.13541891106133	0.892280672989048	1
Rab34	342.536076270926	0.00958722928007128	0.206743078531672	0.0463726735045331	0.963013216458817	1
Sdf2	1223.37997602136	-0.00928735491963687	0.149808920690768	-0.0619946721250842	0.950567074870184	1
Ccne1	210.712635230107	-0.0252835425053365	0.209673248448269	-0.12058544755925	0.904019395889142	1
Hsf2bp	5.33422000131576	-0.973035583631394	1.09122284260467	-0.891692829036489	0.372557598218666	1
Bbc3	155.574244472674	0.016630043817575	0.231474672392756	0.0718439025992352	0.942726133846741	1
Mybpc3	195.347950000906	0.444304454587132	0.267035722178571	1.66383902109553	0.096144603689021	1
Psmc3	3410.94154546077	0.0866465008125508	0.14108234052001	0.614155538483297	0.539112550772153	1
Acp2	1084.98551547896	0.0548837059349147	0.151101698037614	0.363223621227952	0.71643784367358	1
Rapsn	16.0384666848684	-0.758090945435774	0.586216833502495	-1.29319204449721	0.195944646480548	1
Slc39a13	530.277505877588	0.174820320715941	0.172684656134056	1.01236742528083	0.311362407409088	1
Celf2	3576.51791371203	0.0765130721462813	0.188512944475863	0.405877020058312	0.684832963592769	1
Nr1h3	150.536065186986	0.157214925500708	0.254189372406508	0.618495273867253	0.536248912234017	1
Ddb2	173.174384465821	0.223078528824849	0.237719531752335	0.938410601688635	0.348033439742351	1
Spi1	90.5412344825053	-0.39577358302162	0.308976718333937	-1.28091716798505	0.200222761953961	1
Sf3a1	1066.37669526967	-0.00441931463010028	0.170711697948233	-0.0258875910861153	0.979346997609829	1
Stat6	187.158268030947	0.0961942095234498	0.255730027852935	0.376155316335277	0.706801432416057	1
Clgn	254.713106791049	-0.0801951547391474	0.20370835886454	-0.393676308552831	0.69382003483365	1
Napsa	9.56910011500749	0.17045070818367	0.729692999419319	0.233592357771436	0.81530146124713	1
Vrk3	401.17874309056	-0.108414895376694	0.173490662802414	-0.624903344223007	0.532034497320249	1
Smg9	729.399680792424	0.190050526971304	0.166960531881135	1.13829612801311	0.254996850265095	1
Paxip1	423.013594782762	0.0633244168136553	0.182059495792085	0.347822652908876	0.727973376104852	1
Rmnd5a	2872.07703804315	-0.0290471317029901	0.168032333576793	-0.172866323312205	0.862756503193499	1
Mov10	89.7509518461307	-0.318660237375285	0.36450828110185	-0.87421947290752	0.381998743312939	1
Ppm1j	148.765133935928	0.201311420926581	0.289505759000121	0.69536240530019	0.486828214517078	1
Rhoc	343.321052029689	0.106028962050342	0.199835716479578	0.530580638527532	0.595709415479743	1
Tead3	28.3188136778851	0.474283696803895	0.481632205112779	0.984742489744508	0.324750576049338	1
Ppard	314.124438447277	0.0288986346132106	0.18997281519898	0.152119841899178	0.879092414758122	1
Def6	34.3315848404462	-0.395304031668025	0.411420273009554	-0.960827789978266	0.336638763148481	1
Peg3	4169.2807258496	0.0698199378386821	0.19721729900492	0.354025423687301	0.723319830180764	1
Zim1	50.5675922543903	0.174518570642209	0.428616801667545	0.407166891179348	0.683885416985498	1
Metrn	2751.40720339851	0.225612507560144	0.228234857345774	0.988510301116465	0.322902792010112	1
Lmf1	276.121398025418	-0.119315285461141	0.234406974761129	-0.509009109403542	0.610745838976879	1
Ciao3	553.340551916594	-0.0847944423713701	0.161192211534701	-0.526045530140987	0.598856572950909	1
Angptl4	51.5369006858752	-0.421545149716418	0.448840345311723	-0.939187294813374	0.347634591007144	1
Dbf4	21.1240179620938	0.283468732166215	0.538836599807042	0.526075497224438	0.598835752444704	1
Daxx	478.162122620656	-0.0335391558710079	0.166433463882141	-0.201516901040757	0.84029441537648	1
Cd320	266.929919907843	-0.0643860397514005	0.216700071304876	-0.297120528681394	0.766374492076489	1
Ipo4	585.209688195591	-0.0535099967215746	0.158245356558554	-0.338145762285131	0.735253346200055	1
Tm9sf1	490.878580047733	-0.0454081351479167	0.229360290525571	-0.197977317886482	0.843062810181539	1
Rec8	410.558538713445	0.20077887815997	0.234726358655706	0.855374229421205	0.392344005618214	1
Irf9	184.02911452146	0.284098268632416	0.209450279615181	1.35639956725952	0.174972070890649	1
Gmpr2	131.475582004539	-0.214748583548229	0.26548277714198	-0.808898361920411	0.418573611228457	1
Mdp1	1003.62189272258	0.00448891584553951	0.186912169533049	0.0240161775274124	0.980839704628001	1
Dhrs1	1257.28217434966	-0.0211233720424888	0.140988837676097	-0.149823010038687	0.880904254875421	1
Ncan	1435.23736984031	0.220698445547129	0.258592968397041	0.853458804062573	0.393404923576134	1
Tmem161a	398.387165375056	0.0138779798664672	0.167929985469279	0.0826414641059204	0.934136630431459	1
Armc6	463.947838840773	0.0741827017331853	0.203434084856964	0.364652274398087	0.715370988404743	1
Borcs8	497.381607043501	-0.0115622722984452	0.17739639851828	-0.0651776044779946	0.948032592244207	1
Slc25a42	183.216037878582	0.338123262062086	0.227400441334282	1.48690679788541	0.137039428601548	1
Snx9	276.203842381285	0.0538802081103134	0.216797321136955	0.24852801606472	0.803725896213092	1
Ranbp3	1652.99669847947	0.183837009225151	0.157809971821583	1.16492644351394	0.24404876853823	1
Ndufa11	2611.84845473692	0.0693510217038533	0.180609965764417	0.38398225374957	0.700991600609328	1
Bmp8b	1.74047073781845	4.2028147614628	2.21494647529968	1.89747915280624	0.0577647276688927	1
Nr2f6	538.433000195327	0.103002706323207	0.189006641310351	0.544968714374834	0.58577503504377	1
Use1	1214.76107127498	0.00642201742957746	0.175355420461976	0.0366228623709411	0.970785714220213	1
Ocel1	192.38589337843	-0.0932603454180888	0.240999178814726	-0.38697370620414	0.698775673814344	1
Dyrk1b	237.936323107867	0.0982865628221181	0.203363022824436	0.483305969084503	0.628878502396525	1
Braf	1353.51984359602	0.0334600770866088	0.169264362097216	0.197679397316909	0.843295910175511	1
Ndufb2	1941.15082798964	0.0471045495148344	0.19542062424837	0.241041853673371	0.8095226781315	1
Hltf	405.763984539935	0.0471785427995734	0.207920783299955	0.226906334474086	0.820496576321421	1
Prpf6	1373.92799842396	-0.0505359001363712	0.170056177920636	-0.297171797898199	0.766335351830928	1
Rgs19	182.338932401825	-0.0847690717731353	0.260335629716815	-0.325614560962495	0.74471599405749	1
Rgs20	174.057927550523	-0.0882635422095612	0.276244204539038	-0.319512738219592	0.74933773351535	1
Abhd3	1401.35460346966	0.0871939248064927	0.198278346969722	0.439755152991102	0.660114452157715	1
Snrpd1	1036.94207866999	-0.0609746608287691	0.175787373544556	-0.34686598701194	0.728692000477537	1
Tchp	263.087940453341	0.0576672664757198	0.225814209946838	0.255374834423821	0.798433605765782	1
Tiam1	2111.98598807832	0.0807754971915167	0.160388515123908	0.503623947943614	0.614525660636846	1
Tsc2	1633.89729196987	0.0282438560504322	0.176469469315107	0.160049532420815	0.872842055864903	1
Rpl3l	8.29710432230093	0.616664345432747	0.856553750434448	0.719936542359393	0.471564067480352	1
Slc9a3r2	1162.07527370041	0.420428194285455	0.198128119816591	2.12200163548036	0.0338376007036548	1
Puf60	3287.48854809563	0.110856455966094	0.149569783208457	0.741168794846694	0.458591101436049	1
Golga2	1215.36630172451	-0.0322992510792117	0.15691097564139	-0.205844434700538	0.836912430501242	1
Uck1	708.458103259929	-0.00262585608863916	0.164233762571504	-0.015988527861291	0.987243543967062	1
Scin	7.14051458510492	2.88108581065506	1.1934369874665	2.41410802657558	0.0157737848901813	1
Ikzf4	134.774862050734	0.396178636906346	0.256906404097914	1.54211273283539	0.123046201336049	1
Mien1	1098.84119155737	0.00523502885403911	0.163907070005981	0.0319390057661825	0.974520692392727	1
Pon1	4.76073797427906	0.793551869803267	1.10632661542968	0.717285346601791	0.473198046944421	1
Axl	876.773486226122	0.0558064174666866	0.170944358089634	0.326459545610886	0.744076692029279	1
Tgfb1	124.021729888924	0.224177394960103	0.299438693507955	0.748658739903793	0.454062918194928	1
Ccdc97	725.268346878112	0.0274446116123497	0.157142202694526	0.174648255794786	0.861356028618982	1
Zfp40	179.103675637669	0.234516458393167	0.23486898071548	0.998499068198622	0.318037416084322	1
Akap8l	1713.42387471064	0.209653472839392	0.186350026250772	1.12505201666706	0.260566992684673	1
Shh	125.22176232789	0.0320369445794686	0.254514891015059	0.125874539016945	0.899831237266419	1
Pdcd2l	286.202131494044	-0.0041053958198603	0.19801689742259	-0.0207325529957119	0.983459001060911	1
Gtf2f1	1609.37517614789	0.130099520147324	0.198616484876249	0.655028812076623	0.512449203844996	1
Clpp	1147.14417982816	0.207125329408495	0.196703478323565	1.05298254598115	0.292348991612566	1
Alkbh7	467.601305918899	-0.0494948966790797	0.221388530326612	-0.223565767413788	0.823095203085296	1
Pspn	14.6610519209704	0.0622147273942193	0.675948281152971	0.0920406621762528	0.92666573294241	1
Dennd1c	24.6636390888297	-0.580034795422708	0.474086948500248	-1.22347767062059	0.221149332942356	1
Med6	324.907846709648	0.0695909741791491	0.194394477449751	0.357988432038342	0.720351970546896	1
Prkd1	149.914826793708	-0.0473092972515556	0.234636316222937	-0.201628196406754	0.840207400376024	1
Lcp2	32.8590805689029	0.374775372903682	0.44650967676917	0.839344346611839	0.401276104484238	1
Cse1l	1246.76737261924	0.127298253310628	0.147880436633112	0.860818754724482	0.389337873929106	1
Naa20	896.904489267521	0.0532128559297957	0.176840774651747	0.300908294676881	0.76348442505694	1
Prkra	365.132960180937	0.0239310479771736	0.24908338409917	0.0960764527257493	0.923459852780496	1
Fkbp7	72.1740800646727	-0.226109449697278	0.352959559034381	-0.640610075318158	0.521776051902624	1
Plekha3	705.753857128557	0.0222572801423501	0.158866928457701	0.140100147704915	0.88858086389269	1
Ykt6	1535.06987879986	-0.219338125783934	0.174853613346427	-1.25441002668542	0.209693009980694	1
Baz1b	2176.23493449243	0.0450267492866766	0.145043452108546	0.310436277074955	0.756229210716866	1
Pex6	1197.10501044408	0.0363258922786407	0.168927422259823	0.215038457301318	0.829737335258946	1
Mrpl2	670.315998035103	-0.146422854489046	0.184222148876874	-0.794816776276498	0.426720090788781	1
Mea1	1321.15544647298	0.0544696154634225	0.170802092262334	0.318904849126572	0.749798667097449	1
Gnmt	101.361808639796	-0.132659079503575	0.35043696310018	-0.378553330476305	0.705019584015533	1
Grin2d	337.477697827515	0.0455121122487424	0.190003676671838	0.239532797711846	0.810692467636976	1
Kdelr1	1077.54254669164	0.00855134832790252	0.158832011750944	0.0538389474113786	0.957063478956082	1
Tmem143	336.316665552412	-0.0952236919944956	0.190644464027725	-0.499483121527449	0.617439074445966	1
Pdxk-ps	2.41233231236231	0.354921195292058	1.60412405548712	0.221255453453243	0.824893533388537	1
